TSNo,TSEmployeeID,TSType,TSDate,TSWONo,TSOperNo,TSWCID,TSWCRate,TSStartTime,TSFinishTime,TSTotTimehrs,TSTotTimemins,TSTotTimeDec,TSQuantity,TSLostTimeID,TSLostTimeDets,TSNotes,TSOpComplete,TSPercentComp,TSUnitTime,TSEmployeeRate,TSUnplannedOp,TSScrapQty,TSScrapReason,TSReworkID,TSReworkReason,TSBookingRef,tlkpLostTimeCategories,tlkpWorkCentre
792115,28,3,09/11/2022 00:00:00,0,0,null,0,09/11/2022 07:30:00,09/11/2022 08:00:00,0,30,0.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,0,null,null,,
791907,500,2,08/11/2022 23:55:00,17455,150,WELD,55,08/11/2022 23:55:00,08/11/2022 05:00:00,5,5,5.08333333,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791923,660,2,08/11/2022 23:43:00,17458,150,WELD,55,08/11/2022 23:43:00,09/11/2022 05:00:35,5,17,5.28333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791920,626,2,08/11/2022 23:42:00,17458,150,WELD,55,08/11/2022 23:42:00,09/11/2022 05:00:14,5,18,5.3,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791924,784,2,08/11/2022 22:30:00,17454,90,PLATE,55,08/11/2022 22:30:00,09/11/2022 05:02:51,6,32,6.53333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791922,804,2,08/11/2022 22:30:00,17456,130,PLATE,55,08/11/2022 22:30:00,09/11/2022 05:00:30,6,30,6.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791918,176,2,08/11/2022 22:30:00,17347,270,WELD,55,08/11/2022 22:30:00,09/11/2022 04:00:05,5,30,5.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791917,160,2,08/11/2022 22:30:00,17347,270,WELD,55,08/11/2022 22:30:00,09/11/2022 04:00:01,5,30,5.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791916,617,2,08/11/2022 22:30:00,17333,130,WELD,55,08/11/2022 22:30:00,08/11/2022 02:23:00,3,53,3.88333333,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791915,124,3,08/11/2022 22:30:00,0,0,null,0,08/11/2022 22:30:00,09/11/2022 03:00:52,4,30,4.5,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791914,20,2,08/11/2022 22:30:00,17332,640,WELD,55,08/11/2022 22:30:00,09/11/2022 03:00:16,4,30,4.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791913,657,3,08/11/2022 22:30:00,0,0,null,0,08/11/2022 22:30:00,09/11/2022 03:00:09,4,30,4.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791912,805,3,08/11/2022 22:30:00,0,0,null,0,08/11/2022 22:30:00,09/11/2022 03:00:04,4,30,4.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791906,500,2,08/11/2022 22:30:00,17455,80,WELD,55,08/11/2022 22:30:00,08/11/2022 23:54:53,1,24,1.4,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791905,660,2,08/11/2022 22:30:00,17458,150,WELD,55,08/11/2022 22:30:00,08/11/2022 23:42:00,1,12,1.2,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791904,626,2,08/11/2022 22:30:00,17458,150,WELD,55,08/11/2022 22:30:00,08/11/2022 23:42:00,1,12,1.2,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791903,610,2,08/11/2022 22:19:00,17455,130,PLATE,55,08/11/2022 22:19:00,08/11/2022 22:19:25,0,0,0,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791899,660,2,08/11/2022 21:18:00,17458,150,WELD,55,08/11/2022 21:18:00,08/11/2022 22:00:00,0,42,0.7,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791897,626,2,08/11/2022 21:18:00,17458,150,WELD,55,08/11/2022 21:18:00,08/11/2022 22:00:00,0,42,0.7,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791894,500,2,08/11/2022 20:54:00,17455,80,WELD,55,08/11/2022 20:54:00,08/11/2022 22:00:06,1,6,1.1,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791895,610,2,08/11/2022 18:09:00,17455,130,PLATE,55,08/11/2022 18:09:00,08/11/2022 22:00:07,3,51,3.85,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791887,500,2,08/11/2022 17:56:00,17342,910,WELD,55,08/11/2022 17:56:00,08/11/2022 20:53:59,2,57,2.95,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791889,660,2,08/11/2022 17:23:00,17457,150,WELD,55,08/11/2022 17:00:00,08/11/2022 21:18:00,4,18,4.3,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791888,626,2,08/11/2022 17:23:00,17457,150,WELD,55,08/11/2022 17:00:00,08/11/2022 21:18:00,4,18,4.3,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791900,784,2,08/11/2022 17:11:00,17454,90,PLATE,55,08/11/2022 17:11:00,08/11/2022 22:00:11,4,49,4.81666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791902,805,3,08/11/2022 17:06:00,0,0,null,0,08/11/2022 17:06:00,08/11/2022 22:00:12,4,54,4.9,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791898,657,3,08/11/2022 17:06:00,0,0,null,0,08/11/2022 17:06:00,08/11/2022 22:00:09,4,54,4.9,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791892,160,2,08/11/2022 17:06:00,17347,270,WELD,55,08/11/2022 17:06:00,08/11/2022 22:00:05,4,54,4.9,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791896,617,2,08/11/2022 17:05:00,17333,130,WELD,55,08/11/2022 17:05:00,08/11/2022 22:00:07,4,55,4.91666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791893,176,2,08/11/2022 17:05:00,17347,270,WELD,55,08/11/2022 17:05:00,08/11/2022 22:00:05,4,55,4.91666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791884,500,2,08/11/2022 17:05:00,17455,80,WELD,55,08/11/2022 17:05:00,08/11/2022 17:56:08,0,51,0.85,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791890,20,2,08/11/2022 17:04:00,17332,640,WELD,55,08/11/2022 17:04:00,08/11/2022 22:00:03,4,56,4.93333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791901,804,2,08/11/2022 17:01:00,17456,130,PLATE,55,08/11/2022 17:01:00,08/11/2022 22:00:12,4,59,4.98333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791891,124,3,08/11/2022 15:33:00,0,0,null,0,08/11/2022 15:33:00,08/11/2022 22:00:04,6,27,6.45,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791869,528,2,08/11/2022 15:32:00,17455,130,PLATE,55,08/11/2022 15:32:00,08/11/2022 16:30:17,0,58,0.96666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791879,361,2,08/11/2022 15:28:00,17332,230,PLATE,55,08/11/2022 15:28:00,08/11/2022 16:31:39,1,3,1.05,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791865,528,3,08/11/2022 15:11:00,0,0,null,0,08/11/2022 15:11:00,08/11/2022 15:32:01,0,21,0.35,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791881,19,3,08/11/2022 14:52:00,0,0,null,0,08/11/2022 14:52:00,08/11/2022 16:33:03,1,41,1.68333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791870,806,2,08/11/2022 14:28:00,17454,90,PLATE,55,08/11/2022 14:28:00,08/11/2022 16:30:22,2,2,2.03333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791885,18,2,08/11/2022 14:13:00,17516,250,WELD,55,08/11/2022 14:13:00,08/11/2022 18:00:22,3,47,3.78333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791858,133,2,08/11/2022 13:58:00,17516,180,GENERAL,55,08/11/2022 13:58:00,08/11/2022 14:15:06,0,17,0.28333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791860,19,2,08/11/2022 13:27:00,17332,640,WELD,55,08/11/2022 13:27:00,08/11/2022 14:52:14,1,25,1.41666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791880,233,2,08/11/2022 13:09:00,17456,130,PLATE,55,08/11/2022 13:09:00,08/11/2022 16:32:48,3,23,3.38333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791868,812,2,08/11/2022 13:09:00,17456,130,PLATE,55,08/11/2022 13:09:00,08/11/2022 16:30:11,3,21,3.35,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791862,164,3,08/11/2022 13:03:00,0,0,null,0,08/11/2022 13:03:00,08/11/2022 15:00:18,1,57,1.95,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791909,807,3,08/11/2022 13:00:00,0,0,null,0,08/11/2022 13:00:00,08/11/2022 16:30:00,3,30,3.5,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791908,694,3,08/11/2022 13:00:00,0,0,null,0,08/11/2022 13:00:00,08/11/2022 16:30:00,3,30,3.5,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791886,658,3,08/11/2022 13:00:00,0,0,null,0,08/11/2022 13:00:00,08/11/2022 18:18:42,5,18,5.3,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791883,669,3,08/11/2022 13:00:00,0,0,null,0,08/11/2022 13:00:00,08/11/2022 17:28:01,4,28,4.46666667,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791882,10,2,08/11/2022 13:00:00,17390,3,PLATE,55,08/11/2022 13:00:00,08/11/2022 16:33:10,3,33,3.55,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791878,360,2,08/11/2022 13:00:00,17347,270,WELD,55,08/11/2022 13:00:00,08/11/2022 16:31:29,3,31,3.51666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791877,667,2,08/11/2022 13:00:00,17457,150,WELD,55,08/11/2022 13:00:00,08/11/2022 16:31:08,3,31,3.51666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791876,794,2,08/11/2022 13:00:00,17406,6,GENERAL,55,08/11/2022 13:00:00,08/11/2022 16:31:00,3,31,3.51666667,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791875,364,2,08/11/2022 13:00:00,17347,270,WELD,55,08/11/2022 13:00:00,08/11/2022 16:30:59,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791874,190,3,08/11/2022 13:00:00,0,0,null,0,08/11/2022 13:00:00,08/11/2022 16:30:55,3,30,3.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791873,535,2,08/11/2022 13:00:00,17342,350,PLATE,55,08/11/2022 13:00:00,08/11/2022 16:30:00,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791872,813,2,08/11/2022 13:00:00,17406,900,PLATE,55,08/11/2022 13:00:00,08/11/2022 16:30:00,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791871,248,2,08/11/2022 13:00:00,17333,860,MACHINE,55,08/11/2022 13:00:00,08/11/2022 16:30:32,3,30,3.5,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791867,562,3,08/11/2022 13:00:00,0,0,null,0,08/11/2022 13:00:00,08/11/2022 16:30:03,3,30,3.5,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791866,588,2,08/11/2022 13:00:00,17457,150,WELD,55,08/11/2022 13:00:00,08/11/2022 16:28:10,3,28,3.46666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791864,361,2,08/11/2022 13:00:00,17333,220,PLATE,55,08/11/2022 13:00:00,08/11/2022 15:28:24,2,28,2.46666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791863,528,2,08/11/2022 13:00:00,17455,60,PLATE,55,08/11/2022 13:00:00,08/11/2022 15:11:15,2,11,2.18333333,0,null,null,null,TRUE,0,0,0,FALSE,0,null,null,null,null,,
791861,142,2,08/11/2022 13:00:00,17333,130,WELD,55,08/11/2022 13:00:00,08/11/2022 15:00:06,2,0,2,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791859,806,2,08/11/2022 13:00:00,17454,90,PLATE,55,08/11/2022 13:00:00,08/11/2022 14:28:00,1,28,1.46666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791857,18,2,08/11/2022 13:00:00,17516,250,WELD,55,08/11/2022 13:00:00,08/11/2022 14:12:00,1,12,1.2,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791856,133,2,08/11/2022 13:00:00,17516,230,PLATE,55,08/11/2022 13:00:00,08/11/2022 13:58:22,0,58,0.96666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791855,19,3,08/11/2022 13:00:00,0,0,null,0,08/11/2022 13:00:00,08/11/2022 13:25:32,0,25,0.41666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791853,812,2,08/11/2022 13:00:00,17456,130,PLATE,55,08/11/2022 13:00:00,08/11/2022 13:08:15,0,8,0.13333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791848,164,2,08/11/2022 13:00:00,17519,90,PLATE,55,08/11/2022 13:00:00,08/11/2022 13:03:31,0,3,0.05,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791854,233,2,08/11/2022 12:54:00,17456,130,PLATE,55,08/11/2022 12:54:00,08/11/2022 13:09:33,0,15,0.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791847,233,2,08/11/2022 12:54:00,17458,130,PLATE,55,08/11/2022 12:54:00,08/11/2022 12:54:21,0,0,0,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791846,524,2,08/11/2022 12:36:00,17332,640,WELD,55,08/11/2022 12:36:00,08/11/2022 12:36:41,0,0,0,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791828,248,2,08/11/2022 12:02:00,17333,860,MACHINE,55,08/11/2022 12:02:00,08/11/2022 12:30:36,0,28,0.46666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791829,360,2,08/11/2022 11:46:00,17347,270,WELD,55,08/11/2022 11:46:00,08/11/2022 12:30:37,0,44,0.73333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791831,364,2,08/11/2022 11:45:00,17347,270,WELD,55,08/11/2022 11:45:00,08/11/2022 12:30:38,0,45,0.75,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791842,806,2,08/11/2022 11:30:00,17454,90,PLATE,55,08/11/2022 11:30:00,08/11/2022 12:30:00,1,0,1,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791830,361,2,08/11/2022 11:15:00,17333,220,PLATE,55,08/11/2022 11:15:00,08/11/2022 12:30:38,1,15,1.25,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791823,133,2,08/11/2022 10:56:00,17516,230,PLATE,55,08/11/2022 10:56:00,08/11/2022 12:30:32,1,34,1.56666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791824,142,2,08/11/2022 10:49:00,17333,130,WELD,55,08/11/2022 10:49:00,08/11/2022 12:30:33,1,41,1.68333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791841,794,2,08/11/2022 10:17:00,17406,6,GENERAL,55,08/11/2022 10:17:00,08/11/2022 12:30:00,2,13,2.21666667,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791845,813,2,08/11/2022 10:10:00,17407,170,PLATE,55,08/11/2022 10:10:00,08/11/2022 12:30:00,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791844,812,2,08/11/2022 10:10:00,17456,130,PLATE,55,08/11/2022 10:10:00,08/11/2022 12:30:52,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791843,807,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 12:30:51,2,20,2.33333333,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791840,694,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 12:30:48,2,20,2.33333333,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791839,669,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 12:30:46,2,20,2.33333333,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791838,667,2,08/11/2022 10:10:00,17457,150,WELD,55,08/11/2022 10:10:00,08/11/2022 12:30:45,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791837,658,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 12:30:44,2,20,2.33333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791836,588,2,08/11/2022 10:10:00,17457,150,WELD,55,08/11/2022 10:10:00,08/11/2022 12:30:43,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791835,562,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 12:30:42,2,20,2.33333333,0,30,FACILITY SERVICES,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791834,535,2,08/11/2022 10:10:00,17342,350,PLATE,55,08/11/2022 10:10:00,08/11/2022 12:30:00,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791833,528,2,08/11/2022 10:10:00,17455,60,PLATE,55,08/11/2022 10:10:00,08/11/2022 12:30:40,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791832,524,2,08/11/2022 10:10:00,17332,640,WELD,55,08/11/2022 10:10:00,08/11/2022 12:30:40,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791827,233,2,08/11/2022 10:10:00,17458,130,PLATE,55,08/11/2022 10:10:00,08/11/2022 12:30:36,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791826,190,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 12:30:34,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791825,164,2,08/11/2022 10:10:00,17519,90,PLATE,55,08/11/2022 10:10:00,08/11/2022 12:30:33,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791822,19,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 12:30:30,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791821,18,2,08/11/2022 10:10:00,17516,250,WELD,55,08/11/2022 10:10:00,08/11/2022 12:30:00,2,20,2.33333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791820,10,2,08/11/2022 10:10:00,17390,3,PLATE,55,08/11/2022 10:10:00,08/11/2022 12:30:28,2,20,2.33333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791819,248,2,08/11/2022 10:10:00,17342,340,MACHINE,55,08/11/2022 10:10:00,08/11/2022 12:02:35,1,52,1.86666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791818,360,2,08/11/2022 10:10:00,17344,270,WELD,55,08/11/2022 10:10:00,08/11/2022 11:46:00,1,36,1.6,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791817,364,2,08/11/2022 10:10:00,17344,270,WELD,55,08/11/2022 10:10:00,08/11/2022 11:45:39,1,35,1.58333333,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791816,806,2,08/11/2022 10:10:00,17454,90,PLATE,55,08/11/2022 10:10:00,08/11/2022 11:29:57,1,19,1.31666667,174540,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791815,361,2,08/11/2022 10:10:00,17347,250,PLATE,55,08/11/2022 10:10:00,08/11/2022 11:14:50,1,4,1.06666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791814,133,2,08/11/2022 10:10:00,17516,180,GENERAL,55,08/11/2022 10:10:00,08/11/2022 10:56:10,0,46,0.76666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791813,142,2,08/11/2022 10:10:00,17333,130,WELD,55,08/11/2022 10:10:00,08/11/2022 10:49:00,0,39,0.65,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791812,794,3,08/11/2022 10:10:00,0,0,null,0,08/11/2022 10:10:00,08/11/2022 10:17:10,0,7,0.11666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791807,794,3,08/11/2022 09:46:00,0,0,null,0,08/11/2022 09:46:00,08/11/2022 10:00:44,0,14,0.23333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791799,528,2,08/11/2022 09:44:00,17455,60,PLATE,55,08/11/2022 09:44:00,08/11/2022 10:00:36,0,16,0.26666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791790,142,2,08/11/2022 09:37:00,17333,130,WELD,55,08/11/2022 09:37:00,08/11/2022 10:00:00,0,23,0.38333333,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791811,813,2,08/11/2022 09:34:00,17406,900,PLATE,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791789,133,2,08/11/2022 09:33:00,17516,180,GENERAL,55,08/11/2022 09:33:00,08/11/2022 10:00:27,0,27,0.45,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791791,164,2,08/11/2022 09:29:00,17519,90,PLATE,55,08/11/2022 09:29:00,08/11/2022 10:00:29,0,31,0.51666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791785,794,2,08/11/2022 08:57:00,17406,20,SUPPORT,55,08/11/2022 07:30:00,08/11/2022 09:46:00,2,16,2.26666667,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791798,524,2,08/11/2022 08:05:00,17332,640,WELD,55,08/11/2022 08:05:00,08/11/2022 10:00:35,1,55,1.91666667,0,null,null,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791793,233,2,08/11/2022 07:58:00,17458,130,PLATE,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791800,535,2,08/11/2022 07:57:00,17342,350,PLATE,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791802,588,2,08/11/2022 07:47:00,17457,150,WELD,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791804,667,2,08/11/2022 07:46:00,17457,150,WELD,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791787,18,2,08/11/2022 07:44:00,17516,250,WELD,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791780,524,3,08/11/2022 07:44:00,0,0,null,0,08/11/2022 07:30:00,08/11/2022 08:04:00,0,34,0.56666667,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791788,19,3,08/11/2022 07:43:00,0,0,null,0,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,50,PRODUCTION DOWNTIME,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791782,133,2,08/11/2022 07:43:00,17516,30,GENERAL,55,08/11/2022 07:30:00,08/11/2022 09:33:00,2,3,2.05,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791784,528,2,08/11/2022 07:42:00,17455,130,PLATE,55,08/11/2022 07:30:00,08/11/2022 09:43:00,2,13,2.21666667,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791786,10,2,08/11/2022 07:37:00,17390,3,PLATE,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791797,364,2,08/11/2022 07:36:00,17344,270,WELD,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791795,360,2,08/11/2022 07:36:00,17344,270,WELD,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791796,361,2,08/11/2022 07:32:00,17347,250,PLATE,55,08/11/2022 07:30:00,08/11/2022 10:00:00,2,30,2.5,0,null,null,null,FALSE,0,0,0,FALSE,0,0,0,null,null,,
791806,694,3,08/11/2022 07:30:00,0,0,null,0,08/11/2022 07:30:00,08/11/2022 10:00:43,2,30,2.5,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791805,669,3,08/11/2022 07:25:00,0,0,null,0,08/11/2022 07:25:00,08/11/2022 10:00:41,2,35,2.58333333,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
791809,807,3,08/11/2022 07:24:00,0,0,null,0,08/11/2022 07:24:00,08/11/2022 10:00:46,2,36,2.6,0,40,TRAINING,null,FALSE,0,0,0,FALSE,0,null,null,null,null,,
