IssueNo,IssueType,IssuePartNo,IssueGRNNo,IssueGRNLineNo,IssueWO,IssueWOItemNo,IssueQty,IssueUnitCost,IssueStandardCost,IssueDate,IssueNotes,IssueSubCon,IssueMoveReason,IssueReasonCode,IssueRaisePICredit,IssueHasLength,IssueHasArea,IssueNoOfUnits,IssueDimensionLength,IssueUnitOfLength,IssueDimensionBreadth,IssueUnitOfBreadth,IssueGRNOffcutItemNo,IssueIsReverseWOReclaim,IssueIsRework,IssueReworkReasonID,IssuedBy,StockReceipts
381407,WOIssue,"DRW 997258 ITEM 354
SLIP ....",82298,2,17377,0,3,9.96,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381406,WOIssue,"DRW 997258 ITEM 352
HEADE....",82298,1,17377,0,18,8.18,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381213,WOIssue,"25MM OD ROUND BAR X 400MM
....",82174,2,17377,0,1,20,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381212,WOIssue,25MM OD BRIGHT ROUND BAR X....,82174,1,17377,0,1,75,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381188,WOIssue,"DRW 997255 ITEM 201
PROFI....",82157,1,17377,0,4,1.29,0,12-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
382175,WOIssue,"PRODUCT CODE LINDCW16
M16....",82712,2,17375,0,10,1.45,0,19-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382174,WOIssue,"PRODUCT CODE LIND16BM 
M1....",82712,1,17375,0,4,7.6,0,19-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381918,WOIssue,TUBECLAMP 125-B 90 DEG ELB....,82604,1,17375,0,10,4,0,11-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382287,WOIssue,ORDER REF  2007624434 40 X....,82754,1,17374,0,40,1.05,0,24-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381601,WOIssue,‘125 (90 degree elbow) – T....,82415,1,17374,0,30,3,0,15-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381566,WOIssue,"BLACK FLAT 65MM X 10MM
Le....",82395,3,17374,0,1,40.3,0,14-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381565,WOIssue,"BLACK SQUARE 20MM CPS
Len....",82395,2,17374,0,1,23.75,0,14-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381564,WOIssue,"COLD SHS 80 X 80 X 4.0
Le....",82395,1,17374,0,1,85.2,0,14-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382032,WOIssue,PA001,82646,1,17373,0,1,1740,0,30-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381917,WOIssue,NDT001,82603,1,17373,0,1,88.92,0,30-08-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381886,WOIssue,CARRIAGE CHARGES FOR DELIV....,82590,3,17373,0,1,10,0,10-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381885,WOIssue, DS48019ZP 4.8 X 19 Z/P HE....,82590,2,17373,0,100,0.06,0,10-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381884,WOIssue,16 HTB06060ZP M6 X 60 Z/P ....,82590,1,17373,0,16,0.16,0,10-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381883,WOIssue,QUOTATION RW OUT33775 8 HT....,82589,1,17373,0,8,0.11,0,10-10-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381613,WOIssue,"ITEM 31
M33 X 100MM HEX H....",82421,1,17373,0,48,20.7,0,20-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381424,WOIssue,"ITEM 310
M6 X 55 HEX HEAD....",82306,7,17373,0,16,1.6375,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381423,WOIssue,"ITEM 309
M6 NUT
GRADE 8.....",82306,6,17373,0,8,0.05,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381422,WOIssue,"ITEM 308
M6 WASHER 
GRAD....",82306,5,17373,0,40,0.03,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381421,WOIssue,"ITEM 307
M33 WASHER 
GRA....",82306,4,17373,0,80,0.42,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381420,WOIssue,"ITEM 306
M6 X 25 SET BOLT....",82306,3,17373,0,16,0.03,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381419,WOIssue,"ITEM 305
M33 NUT
GRADE 8....",82306,2,17373,0,16,1.85,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381418,WOIssue,"ITEM 304
M4.2 X 13 TX20 S....",82306,1,17373,0,1,46.67,0,05-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381364,WOIssue,CALIBRATION ON ABOVE WITH ....,82256,5,17373,0,4,15.85,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381363,WOIssue,M14 X 2 DOUBLE ENDED GO NO....,82256,4,17373,0,1,51.2,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381362,WOIssue,M12 X 1.75 DOUBLE ENDED GO....,82256,3,17373,0,1,37.58,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381361,WOIssue,M10 X 1.5 DOUBLE ENDED GO ....,82256,2,17373,0,1,34.6,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381360,WOIssue,M6 X 1 DOUBLE ENDED GO NO ....,82256,1,17373,0,1,34.6,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381357,WOIssue,JIG TALLY PLATES FOR ASSEM....,82251,6,17373,0,4,75,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381356,WOIssue,JIG TALLY PLATES FOR ASSEM....,82251,5,17373,0,4,75,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381355,WOIssue,JIG TALLY PLATES FOR ASSEM....,82251,4,17373,0,2,75,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381354,WOIssue,JIG TALLY PLATES FOR ASSEM....,82251,3,17373,0,2,75,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381353,WOIssue,JIG TALLY PLATES FOR ASSEM....,82251,2,17373,0,2,75,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381352,WOIssue,JIG TALLY PLATES FOR ASSEM....,82251,1,17373,0,2,75,0,30-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381248,WOIssue,"MH.21320-214
Size : 250 x....",82186,1,17373,0,4,45,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381204,WOIssue,25MM HSS CO 90 DEG STRAIGH....,82165,6,17373,0,1,50.98,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381203,WOIssue,36MM MORSE TAPER MACHINE R....,82165,5,17373,0,1,131.02,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381202,WOIssue,8MM MORSE TAPER MACHINE RE....,82165,4,17373,0,1,24.85,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381201,WOIssue,M10 X 1.5 1066 SFT TAP....,82165,3,17373,0,1,20.51,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381200,WOIssue,M12 X 1.75 1066 SFT TAP ....,82165,2,17373,0,1,28.98,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381199,WOIssue,M14 X 2 1066 SFT TAP ....,82165,1,17373,0,1,36.76,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381198,WOIssue,SOMT11T308 DPTT90080....,82164,2,17373,0,10,7.82,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381197,WOIssue,TOP3360-32T2-11 TOP DRILL ....,82164,1,17373,0,1,297.23,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381152,WOIssue,"MH.21326-219-220
Size : 2....",82127,17,17373,0,8,37.3,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381151,WOIssue,"MH.21325-218
Size : 260 x....",82127,16,17373,0,2,21.1,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381150,WOIssue,"MH.21323-217
Size : 300 x....",82127,15,17373,0,4,27.82,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381149,WOIssue,"MH.21322-216
Size : 620 x....",82127,14,17373,0,2,140.6,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381148,WOIssue,"MH.21321-215
Size : 250 x....",82127,13,17373,0,24,17.16,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381147,WOIssue,"MH.21320-214
Size : 450 x....",82127,12,17373,0,4,33.15,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381146,WOIssue,"MH.21319-213
Size : 500 x....",82127,11,17373,0,4,109.24,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381145,WOIssue,"MH.21318-212
Size : 500 x....",82127,10,17373,0,4,146.03,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381144,WOIssue,"MH.21317-211
Size : 220 x....",82127,9,17373,0,4,10.13,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381143,WOIssue,"MH.21316-210
Size : 220 x....",82127,8,17373,0,4,14.5,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381142,WOIssue,"MH.21315-209
Size : 220 x....",82127,7,17373,0,16,4.08,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381141,WOIssue,"MH.21314-208
Size : 180 x....",82127,6,17373,0,16,3.64,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381140,WOIssue,"MH.21313-207
Size : 260 x....",82127,5,17373,0,8,6.92,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381139,WOIssue,"MH.21312-204
Size : 500 x....",82127,4,17373,0,4,82,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381138,WOIssue,"MH.21311-203
Size : 250 x....",82127,3,17373,0,16,23.18,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381137,WOIssue,"MH.21310-202
Size : 300 x....",82127,2,17373,0,4,27.82,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381136,WOIssue,"MH.21309-201
Size : 620 x....",82127,1,17373,0,2,140.5,0,10-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
382288,WOIssue,NDT001,82756,1,17362,0,1,175.19,0,19-10-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382036,WOIssue,NDT001,82649,1,17362,0,1,291.74,0,30-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381620,WOIssue,MH.21840-7422-ITEM2 *NO HO....,82428,2,17362,0,4,5.93,0,20-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381619,WOIssue,MH.21839-7422-ITEM1 *NO HO....,82428,1,17362,0,8,12.66,0,20-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381540,WOIssue,CALIBRATION FOR BOTH OF TH....,82384,3,17362,0,2,15.85,0,12-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381539,WOIssue,M16 X2  DOUBLE ENDED GO/NO....,82384,2,17362,0,1,49.72,0,12-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381538,WOIssue,M8 X 1.25 DOUBLE ENDED  GO....,82384,1,17362,0,1,32.76,0,12-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381389,WOIssue,MC001,82277,1,17362,0,2,95,0,31-08-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381275,WOIssue,"MH.21847-7416-ITEM1
Size ....",82191,22,17362,0,2,5.72,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381274,WOIssue,"MH.21846-7429-ITEM1
Size ....",82191,21,17362,0,2,21.96,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381273,WOIssue,MH.21845-7428-ITEM1 *NO HO....,82191,20,17362,0,6,4.48,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381272,WOIssue,MH.21843-7426-ITEM1 *NO HO....,82191,19,17362,0,4,53.11,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381271,WOIssue,MH.21842-7425-ITEM1 *NOHOL....,82191,18,17362,0,2,8.05,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381270,WOIssue,MH.21841-7424-ITEM1 *NO HO....,82191,17,17362,0,4,27.11,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381269,WOIssue,MH.21840-7422-ITEM2 *NO HO....,82191,16,17362,0,4,3.86,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381268,WOIssue,MH.21839-7422-ITEM1 *NO HO....,82191,15,17362,0,8,8.24,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381267,WOIssue,MH.21838-7421-ITEM1 *NO HO....,82191,14,17362,0,4,7.7,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381266,WOIssue,MH.21837-7420-ITEM1 *NO HO....,82191,13,17362,0,2,22.04,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381265,WOIssue,"MH.21836-7419-ITEM2
Size ....",82191,12,17362,0,4,34,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381264,WOIssue,"MH.21835-7419-ITEM1
Size ....",82191,11,17362,0,2,14.88,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381263,WOIssue,"MH.21834-7418-ITEM4
Size ....",82191,10,17362,0,4,11.61,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381262,WOIssue,"MH.21833-7418-ITEM3
Size ....",82191,9,17362,0,2,18.83,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381261,WOIssue,"MH.21832-7418-ITEM2
Size ....",82191,8,17362,0,2,14.72,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381260,WOIssue,"MH.21831-7418-ITEM1
Size ....",82191,7,17362,0,2,21.78,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381259,WOIssue,"MH.21830-7430-ITEM7
Size ....",82191,6,17362,0,8,2,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381258,WOIssue,"MH.21829-7430-ITEM4
Size ....",82191,5,17362,0,2,23.18,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381257,WOIssue,MH.21827-7423-ITEM10 RIGHT....,82191,4,17362,0,12,2,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381256,WOIssue,MH.21826-7423-ITEM6 RIGHT/....,82191,3,17362,0,8,2,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381255,WOIssue,MH.21825-7423-ITEM5 RIGHT/....,82191,2,17362,0,16,2,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381254,WOIssue,"MH.21824-7417-ITEM4
Size ....",82191,1,17362,0,8,10.5,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381246,WOIssue,M10 12 X 70 LONG HEX SOCKE....,82184,10,17362,0,10,15.77,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381245,WOIssue,M10 12 X 50 LONG HEX SOCKE....,82184,9,17362,0,10,12.77,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381244,WOIssue,M10 12 X 16 LONG HEX SOCKE....,82184,8,17362,0,16,9.78,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381243,WOIssue,M8 A2 STAINLESS FORM C FLA....,82184,7,17362,0,16,0.15,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381242,WOIssue,M16 X 45 A2 STAINLESS SKT ....,82184,6,17362,0,10,0.66,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381241,WOIssue,M10 X 40 A2 STAINLESS SKT ....,82184,5,17362,0,4,0.57,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381240,WOIssue,M10 X 16 A2 STAINLESS SKT ....,82184,4,17362,0,8,0.56,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381239,WOIssue,M8 X 20 A2 A2 STAINLESS SK....,82184,3,17362,0,4,0.45,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381238,WOIssue,M8 X 60 A2 STAINLESS HEX S....,82184,2,17362,0,4,1.5,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381237,WOIssue,"M16 A2 HEX NUT 
SO6374....",82184,1,17362,0,8,0.6,0,17-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381218,WOIssue,"ROUND 1.4307 (304L) RT
3.....",82176,4,17362,0,2,44.2,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381217,WOIssue,"ROUND 1.4307 (304L) BD
15....",82176,3,17362,0,1,37.89,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381216,WOIssue,ROUND 1.4307 (304L) ST *F/....,82176,2,17362,0,1,15,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381215,WOIssue,ROUND 1.4307 (304L) BD *F/....,82176,1,17362,0,1,65,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381210,WOIssue,M16 X 110 A2 STAINLESS SKT....,82172,1,17362,0,25,2.02,0,16-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381117,WOIssue,50 X 30 X 2.0 x 6000mm RHS....,82117,2,17362,0,4,73.6346,0,09-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381116,WOIssue,50 X 25 X 2.0 x 6000mm RHS....,82117,1,17362,0,1,79.28,0,09-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,0,
381846,WOIssue,NDT001,82553,1,17358,0,1,156.5,0,09-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381195,WOIssue,406.4 X 16MM THK X 610MM L....,82160,1,17358,0,11,255,0,15-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381192,WOIssue,Y49146-FE20-ST-INT-SK399-0....,82158,4,17358,0,24,5.9,0,12-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381191,WOIssue,Y49146-FE20-ST-INT-SK399-0....,82158,3,17358,0,24,5.6,0,12-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381190,WOIssue,Y49146-FE20-ST-INT-SK399-0....,82158,2,17358,0,24,31.71,0,12-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
381189,WOIssue,Y49146-FE20-ST-INT-SK399-0....,82158,1,17358,0,24,28.48,0,12-08-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,90,
382461,WOIssue,HIRE01,82853,5,17357,0,1,60,0,09-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382460,WOIssue,HIRE01,82853,4,17357,0,2,385.8,0,09-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382459,WOIssue,HIRE01,82853,3,17357,0,1,56,0,09-09-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382458,WOIssue,HIRE01,82853,2,17357,0,2,75,0,31-08-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
382457,WOIssue,HIRE01,82853,1,17357,0,2,360.08,0,31-08-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381778,WOIssue,QUOTE FOR MISSING HOSES SQ....,82511,1,17357,0,2,14.28,0,10-09-2022 00:00,null,FALSE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
381436,WOIssue,HIRE01,82329,2,17357,0,1,80,0,31-08-2022 00:00,null,TRUE,null,null,FALSE,FALSE,FALSE,0,0,null,0,null,0,FALSE,FALSE,null,414,
