WO,Line,Percent Complete*
17081,190,100
17092,190,100
17114,190,100
17124,190,100
17126,190,100
17129,190,100
17131,190,100
17158,190,100
17159,190,100
17160,190,100
17161,190,100
17163,190,100
17170,190,100
17179,190,100
17188,190,100
17191,190,100
17203,190,100
17207,190,100
17208,190,100
17209,190,100
17210,190,100
17211,190,100
17215,190,100
17216,190,100
17217,190,100
17218,190,100
17219,190,100
17220,190,100
17221,190,100
17222,190,100
17247,190,100
17262,190,100
17264,190,100
17266,190,100
17270,190,100
17271,190,100
17273,190,100
17276,190,100
17281,190,100
17284,190,100
17285,190,100
17288,190,100
17293,190,100
17305,190,100
17330,190,100
17340,190,100
17341,190,100
17342,190,100
17343,190,100
17345,190,80
17347,190,10
17362,190,100
17380,190,100
14518,200,100
14582,200,100
14657,200,100
14696,200,100
14697,200,100
14699,200,100
14735,200,100
14736,200,100
14786,200,38
14792,200,100
14800,200,100
14801,200,100
14802,200,100
14811,200,100
14812,200,100
14834,200,100
14835,200,100
14836,200,100
14837,200,100
14862,200,90
14878,200,100
14879,200,100
14880,200,100
14881,200,100
14883,200,100
14884,200,100
14885,200,100
14886,200,20
14889,200,100
14907,200,100
14911,200,100
14915,200,100
15094,200,100
15095,200,100
15096,200,100
15099,200,100
15100,200,100
15102,200,100
15104,200,100
15105,200,100
15106,200,100
15107,200,100
15179,200,100
15180,200,100
15182,200,100
15183,200,100
15843,200,50
15848,200,100
15884,200,100
15938,200,100
15939,200,100
16042,200,100
16197,200,0
16230,200,100
16304,200,100
16321,200,100
16328,200,100
16331,200,0
16373,200,100
16396,200,100
16401,200,100
16410,200,85
16416,200,100
16430,200,100
16431,200,100
16441,200,100
16447,200,100
16454,200,100
16461,200,100
16500,200,100
16501,200,100
16503,200,100
16528,200,100
16531,200,100
16536,200,100
16537,200,100
16572,200,100
16574,200,100
16577,200,100
16586,200,100
16588,200,100
16604,200,100
16628,200,100
16633,200,100
16652,200,100
16672,200,100
16673,200,100
16674,200,100
16677,200,100
16730,200,100
16733,200,100
16734,200,100
16735,200,100
16736,200,100
16737,200,100
16738,200,100
16848,200,95
16893,200,90
16926,200,100
16927,200,100
16928,200,100
16929,200,100
16930,200,100
16931,200,100
16932,200,100
16933,200,100
16934,200,100
16966,200,100
17023,200,100
17051,200,100
17052,200,100
17053,200,100
17054,200,100
17068,200,100
17075,200,100
17078,200,100
17080,200,100
17114,200,100
17126,200,100
17129,200,100
17131,200,100
17158,200,100
17159,200,100
17160,200,100
17161,200,100
17163,200,100
17170,200,100
17179,200,100
17188,200,100
17191,200,100
17207,200,100
17208,200,100
17209,200,100
17210,200,100
17211,200,100
17215,200,100
17217,200,100
17220,200,100
17221,200,100
17222,200,100
17262,200,100
17264,200,100
17266,200,100
17270,200,100
17271,200,100
17273,200,100
17276,200,100
17281,200,100
17284,200,100
17288,200,100
17293,200,100
17305,200,100
17332,200,100
17340,200,100
17341,200,100
17342,200,100
17343,200,100
17362,200,100
17380,200,100
17407,200,65
17408,200,60
16734,205,100
16735,205,100
16734,206,100
14518,210,100
14582,210,100
14657,210,100
14696,210,100
14697,210,100
14699,210,100
14706,210,100
14736,210,100
14800,210,100
14801,210,100
14802,210,100
14811,210,100
14834,210,100
14835,210,100
14836,210,100
14837,210,100
14878,210,100
14879,210,100
14880,210,100
14881,210,100
14883,210,100
14884,210,100
14885,210,100
14889,210,100
14892,210,100
14907,210,100
14908,210,100
14911,210,0
15094,210,100
15095,210,100
15096,210,100
15099,210,100
15100,210,100
15102,210,100
15104,210,100
15105,210,100
15106,210,100
15107,210,100
15182,210,100
15183,210,100
15184,210,100
15500,210,100
15848,210,100
15938,210,100
15939,210,100
16042,210,100
16197,210,0
16230,210,100
16304,210,1
16328,210,100
16331,210,0
16366,210,50
16373,210,100
16396,210,100
16401,210,100
16410,210,85
16430,210,100
16431,210,100
16441,210,100
16447,210,100
16454,210,100
16461,210,100
16500,210,100
16501,210,100
16502,210,100
16503,210,100
16528,210,100
16531,210,100
16536,210,100
16537,210,100
16572,210,100
16574,210,100
16575,210,90
16577,210,100
16586,210,100
16588,210,100
16617,210,100
16628,210,100
16633,210,100
16652,210,100
16672,210,100
16673,210,100
16674,210,100
16677,210,100
16730,210,100
16733,210,100
16734,210,100
16735,210,100
16736,210,100
16737,210,100
16738,210,100
16848,210,100
16861,210,100
16927,210,100
16928,210,100
16929,210,100
16930,210,100
16931,210,100
16932,210,100
16933,210,100
16934,210,100
17023,210,100
17051,210,100
17075,210,100
17078,210,100
17114,210,100
17126,210,100
17129,210,100
17131,210,100
17158,210,100
17159,210,100
17160,210,100
17161,210,100
17163,210,100
17170,210,100
17179,210,100
17188,210,100
17191,210,100
17203,210,100
17207,210,100
17208,210,100
17209,210,100
17210,210,100
17211,210,100
17215,210,100
17220,210,100
17221,210,100
17222,210,100
17223,210,100
17262,210,100
17264,210,100
17266,210,100
17270,210,100
17271,210,100
17273,210,100
17276,210,100
17281,210,100
17284,210,100
17288,210,100
17293,210,100
17305,210,100
17342,210,100
17343,210,100
17344,210,100
17345,210,100
17346,210,100
17347,210,100
17380,210,80
17407,210,60
17408,210,60
17469,210,95
17203,215,100
14518,220,100
14582,220,100
14657,220,99
14696,220,100
14697,220,100
14699,220,100
14706,220,100
14735,220,100
14736,220,100
14800,220,100
14801,220,100
14802,220,100
14811,220,100
14834,220,100
14835,220,100
14836,220,100
14837,220,100
14862,220,100
14878,220,100
14879,220,100
14880,220,100
14881,220,100
14883,220,100
14884,220,100
14885,220,100
14889,220,100
14908,220,100
15094,220,100
15095,220,0
15099,220,100
15100,220,100
15102,220,100
15104,220,100
15105,220,100
15106,220,100
15107,220,100
15140,220,80
15179,220,100
15180,220,100
15182,220,100
15183,220,100
15184,220,100
15500,220,100
15848,220,50
15884,220,45
15938,220,100
16042,220,0
16197,220,0
16230,220,100
16304,220,100
16328,220,100
16331,220,90
16365,220,75
16396,220,100
16410,220,90
16416,220,100
16430,220,100
16431,220,100
16447,220,100
16454,220,100
16461,220,100
16500,220,100
16501,220,100
16502,220,100
16503,220,100
16528,220,100
16536,220,100
16537,220,100
16572,220,100
16574,220,100
16575,220,85
16577,220,100
16586,220,100
16588,220,100
16617,220,100
16628,220,100
16633,220,100
16672,220,100
16673,220,100
16674,220,100
16730,220,100
16734,220,100
16735,220,100
16736,220,100
16737,220,100
16738,220,100
16927,220,100
16928,220,100
16929,220,100
16930,220,100
16931,220,100
16932,220,100
16933,220,100
16934,220,100
17023,220,100
17051,220,100
17052,220,100
17053,220,100
17054,220,100
17068,220,100
17075,220,100
17078,220,100
17092,220,100
17114,220,100
17126,220,100
17129,220,100
17158,220,100
17159,220,100
17160,220,100
17161,220,100
17163,220,100
17170,220,100
17179,220,100
17188,220,100
17191,220,85
17203,220,100
17207,220,100
17208,220,100
17209,220,100
17210,220,100
17211,220,100
17216,220,100
17217,220,100
17218,220,100
17219,220,100
17220,220,100
17221,220,100
17222,220,100
17223,220,100
17262,220,100
17264,220,100
17270,220,100
17271,220,100
17273,220,100
17276,220,100
17281,220,100
17288,220,100
17293,220,100
17305,220,100
17332,220,75
17342,220,100
17343,220,100
17344,220,100
17345,220,100
17380,220,100
16617,225,100
16677,225,100
16677,226,100
14518,230,100
14582,230,100
14696,230,100
14697,230,100
14699,230,100
14706,230,100
14800,230,100
14801,230,100
14802,230,100
14807,230,25
14811,230,100
14830,230,100
14831,230,100
14832,230,100
14834,230,100
14835,230,100
14836,230,100
14837,230,100
14878,230,100
14879,230,50
14880,230,100
14881,230,100
14883,230,100
14884,230,100
14885,230,100
14889,230,100
14892,230,100
14907,230,100
14908,230,100
15094,230,100
15099,230,100
15100,230,100
15102,230,100
15104,230,100
15105,230,100
15106,230,100
15107,230,100
15180,230,100
15182,230,100
15183,230,100
15500,230,100
15848,230,50
15938,230,100
15939,230,50
16042,230,100
16197,230,0
16230,230,100
16321,230,100
16328,230,100
16331,230,0
16365,230,100
16396,230,100
16401,230,100
16410,230,100
16430,230,100
16431,230,100
16441,230,90
16447,230,100
16454,230,100
16500,230,100
16501,230,100
16502,230,100
16503,230,100
16528,230,100
16531,230,100
16536,230,100
16537,230,100
16572,230,100
16574,230,40
16575,230,95
16577,230,100
16588,230,100
16628,230,100
16633,230,100
16652,230,100
16672,230,100
16673,230,100
16674,230,100
16677,230,100
16730,230,100
16733,230,100
16734,230,100
16735,230,100
16736,230,100
16737,230,100
16738,230,100
16927,230,100
16928,230,100
16929,230,100
16930,230,100
16931,230,100
16932,230,100
16933,230,100
16934,230,100
17023,230,100
17053,230,100
17054,230,100
17068,230,100
17075,230,100
17078,230,100
17092,230,100
17114,230,100
17126,230,100
17129,230,100
17131,230,100
17158,230,100
17159,230,100
17160,230,100
17161,230,100
17170,230,30
17179,230,100
17188,230,100
17191,230,100
17203,230,100
17207,230,100
17208,230,100
17209,230,100
17210,230,100
17211,230,100
17215,230,100
17217,230,100
17220,230,100
17221,230,100
17222,230,100
17223,230,100
17262,230,100
17270,230,100
17271,230,100
17273,230,100
17276,230,100
17281,230,100
17293,230,100
17305,230,100
17342,230,100
17343,230,100
17345,230,100
17380,230,30
17397,230,10
17469,230,90
14518,240,100
14582,240,100
14657,240,99
14696,240,100
14697,240,100
14699,240,100
14735,240,95
14736,240,50
14800,240,100
14801,240,100
14802,240,100
14807,240,100
14811,240,100
14834,240,100
14835,240,100
14836,240,100
14837,240,100
14862,240,"90 "
14878,240,100
14879,240,100
14881,240,100
14883,240,100
14884,240,100
14889,240,100
14892,240,100
14893,240,100
14894,240,100
14907,240,75
14908,240,90
15094,240,100
15099,240,100
15100,240,100
15102,240,100
15104,240,100
15106,240,100
15107,240,100
15179,240,100
15182,240,100
15183,240,100
15184,240,100
15500,240,100
15884,240,95
15938,240,100
15939,240,100
16042,240,100
16197,240,0
16230,240,100
16304,240,100
16321,240,100
16328,240,100
16331,240,90
16396,240,100
16401,240,100
16410,240,50
16416,240,80
16430,240,100
16441,240,0
16447,240,100
16454,240,100
16500,240,100
16501,240,100
16502,240,100
16528,240,100
16531,240,100
16536,240,100
16537,240,100
16575,240,100
16577,240,100
16588,240,100
16617,240,100
16628,240,100
16633,240,100
16652,240,100
16672,240,100
16673,240,100
16674,240,100
16730,240,100
16733,240,100
16734,240,100
16735,240,100
16736,240,80
16737,240,100
16738,240,100
16927,240,100
16928,240,100
16929,240,100
16930,240,100
16932,240,100
16933,240,100
16934,240,100
16966,240,10
17023,240,100
17051,240,100
17052,240,100
17053,240,100
17054,240,75
17068,240,100
17075,240,100
17092,240,100
17114,240,100
17126,240,100
17129,240,100
17131,240,100
17158,240,100
17159,240,100
17160,240,100
17161,240,100
17179,240,100
17188,240,100
17191,240,100
17203,240,100
17208,240,100
17209,240,100
17210,240,100
17211,240,100
17215,240,100
17217,240,100
17221,240,100
17223,240,100
17262,240,100
17270,240,100
17273,240,100
17276,240,100
17281,240,100
17293,240,100
17305,240,100
17342,240,100
17343,240,100
17344,240,80
17345,240,90
16537,245,100
17203,245,100
14518,250,100
14582,250,100
14657,250,99
14687,250,100
14696,250,100
14697,250,100
14800,250,100
14801,250,100
14802,250,100
14811,250,100
14829,250,100
14834,250,100
14835,250,100
14836,250,100
14837,250,100
14878,250,100
14879,250,100
14880,250,100
14881,250,100
14883,250,100
14884,250,100
14885,250,100
15094,250,100
15099,250,100
15100,250,100
15102,250,100
15104,250,100
15105,250,100
15106,250,100
15107,250,100
15179,250,100
15180,250,100
15182,250,100
15183,250,100
15184,250,100
15500,250,100
15848,250,50
15938,250,100
15939,250,75
16042,250,100
16197,250,100
16230,250,100
16328,250,100
16331,250,0
16365,250,85
16366,250,75
16396,250,100
16401,250,90
16410,250,97
16416,250,70
16430,250,100
16431,250,100
16441,250,90
16447,250,100
16454,250,100
16500,250,100
16501,250,100
16503,250,100
16528,250,100
16531,250,100
16536,250,100
16537,250,100
16577,250,100
16588,250,100
16628,250,100
16652,250,45
16672,250,100
16673,250,100
16674,250,100
16730,250,100
16733,250,100
16734,250,100
16735,250,100
16737,250,100
16738,250,100
16927,250,100
16928,250,100
16929,250,100
16930,250,100
16932,250,100
16933,250,100
16934,250,100
17023,250,100
17052,250,100
17053,250,100
17054,250,20
17068,250,100
17075,250,100
17078,250,100
17114,250,100
17126,250,100
17129,250,100
17131,250,100
17158,250,100
17159,250,100
17160,250,100
17161,250,100
17163,250,90
17170,250,75
17179,250,100
17203,250,100
17208,250,100
17209,250,100
17210,250,100
17211,250,100
17215,250,100
17217,250,100
17220,250,100
17221,250,100
17222,250,100
17223,250,100
17262,250,100
17270,250,100
17271,250,100
17276,250,100
17281,250,100
17305,250,100
17342,250,100
17343,250,100
17345,250,50
17203,255,100
14518,260,100
14582,260,100
14657,260,90
14687,260,100
14696,260,100
14697,260,100
14735,260,95
14800,260,85
14801,260,100
14802,260,100
14811,260,100
14829,260,100
14834,260,100
14835,260,100
14836,260,100
14837,260,100
14862,260,100
14878,260,100
14879,260,100
14880,260,100
14881,260,100
14883,260,100
14884,260,100
14885,260,100
14893,260,100
14907,260,100
14908,260,100
15094,260,100
15099,260,100
15100,260,100
15102,260,100
15104,260,100
15105,260,100
15106,260,100
15107,260,100
15109,260,100
15112,260,100
15140,260,70
15183,260,100
15184,260,100
15500,260,100
15938,260,100
15939,260,50
16042,260,100
16197,260,0
16230,260,100
16304,260,100
16328,260,80
16331,260,90
16365,260,100
16396,260,100
16401,260,100
16410,260,60
16430,260,100
16431,260,100
16441,260,80
16447,260,100
16454,260,100
16500,260,100
16501,260,100
16503,260,100
16528,260,100
16536,260,100
16537,260,100
16577,260,100
16628,260,100
16633,260,100
16672,260,100
16673,260,100
16674,260,100
16730,260,100
16733,260,100
16734,260,100
16735,260,100
16736,260,50
16737,260,100
16738,260,100
16927,260,100
16928,260,100
16929,260,100
16930,260,100
16933,260,100
16934,260,100
17023,260,60
17051,260,100
17078,260,100
17092,260,100
17114,260,100
17126,260,100
17129,260,100
17131,260,100
17158,260,100
17159,260,100
17160,260,100
17161,260,100
17179,260,100
17208,260,100
17209,260,100
17210,260,100
17211,260,100
17215,260,100
17217,260,100
17220,260,100
17221,260,100
17222,260,100
17223,260,100
17262,260,100
17270,260,100
17271,260,100
17276,260,100
17281,260,100
17305,260,100
17342,260,100
17343,260,100
17380,260,50
16737,265,100
14518,270,100
14582,270,100
14657,270,100
14687,270,100
14696,270,100
14697,270,100
14800,270,75
14801,270,100
14802,270,100
14829,270,100
14834,270,100
14835,270,100
14836,270,100
14837,270,100
14878,270,100
14879,270,100
14880,270,100
14881,270,100
14883,270,100
14884,270,100
14885,270,100
14893,270,100
14894,270,100
14907,270,100
14908,270,95
15094,270,100
15099,270,100
15100,270,100
15102,270,100
15104,270,100
15105,270,100
15106,270,100
15107,270,100
15109,270,100
15112,270,100
15179,270,100
15180,270,100
15182,270,100
15183,270,100
15184,270,100
15500,270,100
15938,270,100
15939,270,50
16042,270,100
16230,270,100
16304,270,100
16328,270,100
16331,270,0
16365,270,5
16366,270,20
16396,270,100
16401,270,100
16410,270,60
16430,270,100
16431,270,100
16441,270,80
16447,270,10
16454,270,100
16502,270,100
16503,270,100
16528,270,100
16531,270,100
16536,270,100
16537,270,100
16577,270,100
16628,270,100
16633,270,100
16652,270,100
16672,270,100
16730,270,100
16733,270,95
16734,270,100
16735,270,100
16737,270,100
16738,270,100
16780,270,100
16927,270,100
16928,270,100
16929,270,100
16930,270,100
16933,270,100
16934,270,100
17051,270,100
17075,270,100
17078,270,100
17114,270,100
17126,270,100
17131,270,100
17158,270,100
17159,270,100
17160,270,100
17161,270,100
17179,270,100
17208,270,100
17209,270,100
17210,270,100
17211,270,100
17215,270,100
17217,270,100
17220,270,100
17221,270,100
17222,270,100
17223,270,100
17262,270,100
17270,270,100
17271,270,25
17276,270,100
17281,270,100
17305,270,100
17342,270,100
17343,270,100
17345,270,50
17380,270,100
14518,280,100
14582,280,100
14657,280,100
14800,280,100
14802,280,100
14834,280,100
14835,280,100
14836,280,100
14837,280,100
14862,280,100
14878,280,100
14879,280,100
14880,280,100
14881,280,100
14883,280,100
14884,280,100
14889,280,100
14893,280,100
14894,280,100
14907,280,100
14908,280,85
15179,280,100
15182,280,100
15183,280,100
15938,280,100
15939,280,50
16042,280,80
16230,280,100
16304,280,100
16331,280,0
16396,280,100
16401,280,50
16410,280,50
16441,280,0
16447,280,100
16454,280,100
16500,280,100
16501,280,50
16502,280,100
16528,280,100
16537,280,100
16577,280,100
16628,280,100
16633,280,100
16652,280,100
16672,280,100
16730,280,100
16733,280,100
16734,280,100
16735,280,100
16736,280,90
16737,280,100
16738,280,100
16927,280,100
16928,280,100
16929,280,100
16930,280,100
16933,280,100
17023,280,15
17075,280,100
17078,280,100
17092,280,100
17114,280,100
17126,280,100
17131,280,100
17158,280,100
17159,280,100
17160,280,100
17161,280,100
17179,280,100
17208,280,100
17209,280,100
17210,280,100
17211,280,100
17215,280,100
17220,280,100
17221,280,100
17222,280,100
17223,280,100
17262,280,100
17270,280,100
17271,280,100
17276,280,100
17281,280,100
17305,280,100
17380,280,40
16430,281,100
16431,281,72
16503,281,100
16430,282,100
16431,282,100
16503,282,90
14518,290,100
14582,290,100
14657,290,100
14800,290,75
14802,290,100
14830,290,50
14834,290,100
14835,290,100
14836,290,100
14837,290,100
14862,290,100
14878,290,100
14879,290,100
14880,290,100
14881,290,100
14883,290,100
14884,290,100
14885,290,50
14893,290,50
14894,290,50
14907,290,95
15094,290,100
15100,290,100
15102,290,100
15104,290,100
15105,290,100
15106,290,100
15107,290,100
15182,290,100
15184,290,100
15500,290,50
15938,290,100
15939,290,50
16042,290,0
16230,290,100
16328,290,0
16331,290,90
16366,290,75
16396,290,100
16410,290,0
16430,290,100
16431,290,100
16441,290,0
16447,290,100
16454,290,100
16500,290,100
16501,290,30
16502,290,100
16503,290,100
16531,290,100
16536,290,100
16577,290,40
16628,290,100
16652,290,100
16672,290,100
16673,290,100
16674,290,100
16730,290,100
16733,290,100
16734,290,100
16735,290,100
16736,290,100
16737,290,100
16738,290,100
16927,290,100
16928,290,100
16930,290,100
16933,290,100
16966,290,5
17052,290,100
17053,290,100
17054,290,100
17068,290,100
17078,290,100
17092,290,100
17114,290,100
17126,290,100
17131,290,100
17158,290,100
17159,290,100
17160,290,100
17161,290,100
17179,290,100
17208,290,100
17209,290,100
17210,290,100
17211,290,100
17215,290,100
17217,290,100
17220,290,100
17221,290,95
17222,290,100
17223,290,100
17262,290,100
17270,290,100
17271,290,100
17276,290,100
17281,290,100
17305,290,100
14518,300,100
14582,300,100
14687,300,60
14800,300,10
14802,300,100
14813,300,50
14834,300,100
14835,300,100
14836,300,100
14837,300,100
14862,300,100
14878,300,100
14879,300,100
14880,300,100
14881,300,100
14883,300,100
14884,300,100
14885,300,50
14889,300,100
15094,300,100
15099,300,100
15100,300,100
15102,300,100
15104,300,100
15105,300,100
15106,300,100
15107,300,100
15938,300,100
15939,300,50
16042,300,0
16230,300,100
16321,300,100
16331,300,0
16366,300,100
16373,300,100
16396,300,100
16411,300,75
16441,300,100
16447,300,100
16454,300,100
16500,300,50
16501,300,100
16503,300,100
16528,300,100
16531,300,100
16536,300,100
16572,300,100
16574,300,100
16577,300,100
16588,300,100
16628,300,100
16633,300,100
16652,300,100
16672,300,100
16677,300,100
16730,300,100
16734,300,100
16735,300,100
16736,300,100
16738,300,100
16927,300,100
16928,300,100
16930,300,100
16933,300,100
17052,300,100
17053,300,100
17075,300,100
17114,300,100
17126,300,100
17131,300,100
17158,300,100
17159,300,100
17160,300,100
17161,300,100
17170,300,85
17179,300,100
17203,300,100
17208,300,100
17209,300,100
17210,300,100
17211,300,100
17215,300,100
17220,300,100
17222,300,100
17223,300,100
17262,300,100
17270,300,100
17271,300,100
17276,300,100
17203,305,100
14518,310,100
14582,310,100
14657,310,80
14687,310,75
14800,310,50
14834,310,100
14835,310,100
14836,310,100
14837,310,100
14878,310,100
14879,310,100
14880,310,100
14881,310,100
14883,310,100
14884,310,100
14885,310,50
14886,310,100
15094,310,100
15099,310,100
15102,310,100
15104,310,100
15105,310,100
15106,310,100
15107,310,100
15182,310,100
15938,310,100
15939,310,50
16042,310,0
16230,310,100
16331,310,0
16366,310,75
16373,310,100
16396,310,100
16411,310,100
16430,310,100
16431,310,100
16441,310,100
16447,310,100
16454,310,100
16500,310,100
16501,310,30
16502,310,100
16503,310,100
16528,310,100
16531,310,30
16536,310,100
16572,310,100
16574,310,100
16575,310,70
16577,310,100
16588,310,100
16628,310,100
16652,310,100
16672,310,100
16673,310,100
16674,310,100
16677,310,100
16730,310,100
16733,310,100
16734,310,100
16735,310,100
16736,310,100
16738,310,100
16927,310,100
16928,310,100
16933,310,100
17052,310,100
17053,310,100
17054,310,100
17068,310,100
17075,310,100
17078,310,100
17114,310,100
17126,310,80
17131,310,100
17158,310,100
17159,310,100
17160,310,100
17161,310,100
17179,310,100
17203,310,100
17208,310,100
17209,310,100
17210,310,100
17211,310,100
17217,310,100
17220,310,100
17221,310,100
17222,310,100
17223,310,100
17262,310,100
17270,310,100
17276,310,100
17305,310,100
17075,315,100
14518,320,100
14582,320,100
14657,320,100
14687,320,75
14813,320,50
14834,320,100
14835,320,100
14836,320,100
14837,320,100
14862,320,45
14878,320,100
14879,320,100
14880,320,100
14881,320,100
14883,320,100
14886,320,100
15094,320,100
15099,320,100
15102,320,100
15104,320,100
15105,320,100
15106,320,100
15107,320,100
15180,320,100
15183,320,100
15938,320,100
15939,320,50
16230,320,100
16331,320,100
16373,320,100
16396,320,100
16411,320,90
16430,320,100
16441,320,50
16447,320,100
16454,320,100
16500,320,100
16501,320,100
16502,320,100
16528,320,100
16531,320,100
16536,320,100
16572,320,100
16574,320,100
16575,320,80
16577,320,100
16588,320,100
16628,320,100
16633,320,100
16652,320,100
16677,320,100
16730,320,100
16733,320,100
16734,320,100
16735,320,100
16736,320,100
16738,320,100
16927,320,100
16928,320,100
16933,320,100
17075,320,100
17078,320,100
17114,320,100
17131,320,100
17158,320,100
17159,320,100
17160,320,100
17161,320,100
17163,320,100
17179,320,100
17208,320,100
17209,320,100
17210,320,100
17211,320,100
17215,320,100
17217,320,100
17220,320,100
17222,320,100
17223,320,100
17262,320,100
17271,320,100
17276,320,100
17305,320,100
17075,325,100
14518,330,100
14582,330,100
14687,330,55
14834,330,100
14835,330,100
14836,330,100
14837,330,100
14878,330,100
14879,330,100
14880,330,100
14881,330,100
14883,330,100
14886,330,100
15094,330,100
15099,330,100
15102,330,100
15104,330,100
15105,330,100
15106,330,100
15107,330,100
15180,330,100
15183,330,100
15938,330,100
15939,330,50
16042,330,0
16230,330,100
16396,330,100
16411,330,95
16430,330,100
16447,330,50
16500,330,100
16501,330,100
16502,330,30
16528,330,100
16536,330,100
16572,330,100
16574,330,100
16575,330,100
16577,330,100
16588,330,100
16628,330,100
16652,330,100
16730,330,100
16733,330,30
16734,330,100
16735,330,100
16736,330,100
16738,330,100
16927,330,100
16928,330,100
16966,330,35
17051,330,100
17052,330,100
17053,330,100
17054,330,100
17075,330,100
17078,330,100
17114,330,100
17126,330,50
17158,330,100
17159,330,100
17160,330,100
17161,330,100
17179,330,100
17208,330,100
17209,330,100
17210,330,100
17211,330,100
17217,330,100
17220,330,100
17221,330,100
17222,330,100
17223,330,100
17262,330,100
17271,330,100
17276,330,100
17332,330,10
16430,331,100
16430,332,100
16430,333,100
16431,333,100
16503,333,100
17075,335,100
14518,340,100
14582,340,100
14800,340,50
14813,340,100
14834,340,100
14835,340,100
14836,340,100
14837,340,100
14862,340,100
14878,340,100
14879,340,100
14880,340,100
14881,340,100
14883,340,100
14886,340,100
15094,340,100
15099,340,100
15102,340,100
15104,340,100
15105,340,100
15106,340,100
15107,340,100
15182,340,100
15183,340,100
15938,340,100
15939,340,100
16230,340,100
16331,340,80
16396,340,100
16411,340,85
16430,340,100
16431,340,100
16447,340,80
16454,340,100
16503,340,100
16528,340,100
16531,340,25
16536,340,100
16572,340,100
16574,340,100
16575,340,100
16577,340,100
16628,340,100
16633,340,50
16652,340,100
16730,340,100
16734,340,100
16735,340,100
16736,340,100
16738,340,100
16927,340,100
16928,340,100
17052,340,100
17053,340,100
17054,340,100
17078,340,100
17114,340,100
17158,340,100
17159,340,100
17160,340,100
17161,340,100
17179,340,100
17208,340,100
17209,340,100
17210,340,100
17211,340,100
17215,340,100
17217,340,100
17220,340,100
17221,340,100
17222,340,100
17223,340,100
17262,340,100
17271,340,100
17276,340,100
14518,350,100
14582,350,100
14813,350,100
14834,350,100
14835,350,100
14836,350,100
14837,350,100
14878,350,100
14879,350,100
14880,350,100
14881,350,100
14883,350,100
14886,350,100
14893,350,100
14894,350,100
15094,350,100
15099,350,100
15104,350,100
15105,350,100
15106,350,100
15107,350,100
15180,350,100
15183,350,100
15938,350,100
15939,350,50
16230,350,100
16331,350,70
16396,350,0
16431,350,100
16500,350,100
16501,350,100
16502,350,100
16528,350,100
16531,350,100
16536,350,100
16572,350,95
16574,350,100
16628,350,100
16633,350,100
16652,350,100
16730,350,100
16734,350,100
16735,350,100
16736,350,100
16738,350,100
16927,350,100
17054,350,100
17114,350,100
17126,350,50
17158,350,100
17159,350,100
17160,350,100
17161,350,100
17179,350,100
17208,350,100
17209,350,100
17210,350,100
17211,350,100
17217,350,100
17220,350,100
17221,350,100
17222,350,95
17223,350,100
17262,350,100
17271,350,100
17276,350,100
14582,360,100
14834,360,100
14835,360,100
14836,360,100
14837,360,100
14878,360,100
14879,360,100
14880,360,100
14881,360,100
14885,360,100
14886,360,100
14893,360,100
14894,360,100
15094,360,100
15099,360,50
15104,360,100
15105,360,100
15106,360,100
15107,360,100
15180,360,100
15938,360,100
15939,360,50
16230,360,100
16396,360,0
16430,360,100
16431,360,100
16501,360,100
16502,360,100
16503,360,100
16528,360,100
16536,360,100
16572,360,100
16574,360,100
16628,360,100
16633,360,100
16652,360,100
16730,360,100
16734,360,100
16735,360,100
16736,360,75
16738,360,100
17053,360,100
17054,360,100
17078,360,95
17114,360,100
17126,360,50
17158,360,100
17159,360,100
17160,360,100
17161,360,100
17179,360,100
17208,360,100
17209,360,100
17210,360,100
17211,360,100
17220,360,100
17223,360,100
17262,360,100
17271,360,100
17276,360,100
14518,370,95
14582,370,100
14813,370,50
14834,370,100
14835,370,100
14836,370,100
14837,370,100
14878,370,100
14879,370,100
14880,370,100
14881,370,100
14883,370,100
14884,370,100
14885,370,100
14886,370,100
15104,370,100
15105,370,100
15106,370,100
15107,370,100
15183,370,50
15938,370,100
15939,370,50
16230,370,100
16331,370,100
16396,370,0
16430,370,100
16431,370,100
16503,370,100
16528,370,100
16531,370,100
16536,370,100
16572,370,100
16574,370,100
16577,370,100
16628,370,100
16633,370,100
16652,370,100
16730,370,100
16733,370,100
16734,370,100
16735,370,100
16736,370,90
16738,370,100
17078,370,95
17114,370,100
17158,370,100
17159,370,100
17160,370,100
17161,370,100
17179,370,100
17208,370,100
17209,370,100
17210,370,100
17211,370,100
17262,370,100
17271,370,100
17276,370,100
16447,372,50
16447,374,10
14518,380,100
14582,380,100
14834,380,100
14835,380,100
14836,380,100
14837,380,100
14878,380,100
14879,380,100
14880,380,100
14881,380,100
14883,380,100
14884,380,100
14885,380,100
14886,380,100
15104,380,100
15105,380,100
15106,380,100
15107,380,100
15938,380,100
15939,380,50
16230,380,100
16396,380,0
16430,380,100
16431,380,100
16528,380,100
16531,380,100
16536,380,100
16572,380,100
16574,380,100
16577,380,100
16628,380,100
16633,380,100
16652,380,100
16730,380,100
16734,380,100
16735,380,100
16736,380,100
16738,380,100
17078,380,100
17114,380,100
17126,380,50
17158,380,100
17159,380,100
17160,380,100
17161,380,100
17179,380,100
17208,380,100
17209,380,100
17210,380,100
17211,380,100
17223,380,100
17262,380,100
17276,380,100
14518,390,100
14813,390,50
14834,390,100
